unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent,temperature,Canonicalized SMILES,Canonicalized Taste,Source,Original Labels
serjeant4783,C[S+](C)c1ccc(C(=O)O)cc1,"InChI=1S/C9H10O2S/c1-12(2)8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3/p+1",pKa1,3.3,25,(cation) Anion=p-toluene sulfonate,E3ag,Approximate,B103,,,"benzoic acid, 4-dimethylsulfonio-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,C[S+](C)c1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4792,COP(=O)(OC)c1cccc(C(=O)O)c1,"InChI=1S/C9H11O5P/c1-13-15(12,14-2)8-5-3-4-7(6-8)9(10)11/h3-6H,1-2H3,(H,10,11)",pKa1,3.74,25,Conditions not stated,E3bg,Uncertain,T61,Value in mixed solvent is also given,,"benzoic acid, 3-dimethoxyphosphinyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,COP(=O)(OC)c1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4793,COP(=O)(OC)c1ccc(C(=O)O)cc1,"InChI=1S/C9H11O5P/c1-13-15(12,14-2)8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3,(H,10,11)",pKa1,3.61,25,Conditions not stated,E3bg,Uncertain,T61,Value in mixed solvent is also given,,"benzoic acid, 4-dimethoxyphosphinyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,COP(=O)(OC)c1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4794,CN1C(=O)NC(=O)C(N(CC(=O)O)CC(=O)O)C1=O,"InChI=1S/C9H11N3O7/c1-11-8(18)6(7(17)10-9(11)19)12(2-4(13)14)3-5(15)16/h6H,2-3H2,1H3,(H,13,14)(H,15,16)(H,10,17,19)",pKa1,2.67,20,I=0.1((CH3)4N.NO3) titration with (CH3)4NOH,E,,F38,,,"3-Azapentanedioic acid, 3-(1-methyl-2,4,6-trioxohexahydropyrimidin-5-yl)-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,"Iminodiacetic acid, N-(1-methyl-2,4,6- trioxohexahydropyrimidin-5-yl)",serjeant,,A,,,20.0,CN1C(=O)NC(=O)C(N(CC(=O)O)CC(=O)O)C1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4794,CN1C(=O)NC(=O)C(N(CC(=O)O)CC(=O)O)C1=O,"InChI=1S/C9H11N3O7/c1-11-8(18)6(7(17)10-9(11)19)12(2-4(13)14)3-5(15)16/h6H,2-3H2,1H3,(H,13,14)(H,15,16)(H,10,17,19)",pKa1,2.67,20,I=0.11(CH3)4N.NO3),E3bg,Approximate,I9,,,"3-Azapentanedioic acid, 3-(1-methyl-2,4,6-trioxohexahydropyrimidin-5-yl)-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,"Iminodiacetic acid, N-(1-methyl-2,4,6- trioxohexahydropyrimidin-5-yl)",serjeant,,A,20 (assumed),,20.0,CN1C(=O)NC(=O)C(N(CC(=O)O)CC(=O)O)C1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4800,O=S(O)CCCc1ccccc1,"InChI=1S/C9H12O2S/c10-12(11)8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2,(H,10,11)",pKa1,2.05,20,"C=0.02, mixed constant",E3bg,Approximate,R54,,,"1-Propanesulfinic-acid, 3-phenyl-",['manual_no_smiles'],1,,serjeant,,A,,,20.0,O=S(O)CCCc1ccccc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4824,O=C(O)C12CCC(Br)(CC1)CC2,"InChI=1S/C9H13BrO2/c10-9-4-1-8(2-5-9,3-6-9)7(11)12/h1-6H2,(H,11,12)",pKa1,4.619,25,,"E3bg, D4",Approximate,W29,Values in mixed solvents are also given,,"bicyclo[2.2.2]octane-1-carboxylic acid, 4-bromo-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,A,,,25.0,O=C(O)C12CCC(Br)(CC1)CC2,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4828,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",pKa1,4.09,20,I=0.1-1.0,"O5, R4",Approximate,W48,Thermodynamic quantities are derived from the results,,Cytidine,"['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1', 'chemaxon_nickname1']",6,"Pyrimidin-2(1H)-one, 4-amino-1-(β-D-ribofuranosyl)-",serjeant,,A,,,20.0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4828,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",pKa1,4.23,20,"I=1.0(NaNO3), mixed constant",E3bg,Approximate,F19,,,Cytidine,"['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1', 'chemaxon_nickname1']",6,"Pyrimidin-2(1H)-one, 4-amino-1-(β-D-ribofuranosyl)-",serjeant,,A,,,20.0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4828,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",pKa1,3.99,30,I=0.1-1.0,"O5, R4",Approximate,W48,Thermodynamic quantities are derived from the results,,Cytidine,"['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1', 'chemaxon_nickname1']",6,"Pyrimidin-2(1H)-one, 4-amino-1-(β-D-ribofuranosyl)-",serjeant,,A,,,30.0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4829,O=C(O)CN1C(C(=O)O)CCCC1C(=O)O,"InChI=1S/C9H13NO6/c11-7(12)4-10-5(8(13)14)2-1-3-6(10)9(15)16/h5-6H,1-4H2,(H,11,12)(H,13,14)(H,15,16)",pKa1,2.71,25,"I=0.1(KNO3), concentration constants",E3bg,Approximate,T30,,,"2,6-Piperidinedicarboxylic acid, 1-carboxymethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)CN1C(C(=O)O)CCCC1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4829,O=C(O)CN1C(C(=O)O)CCCC1C(=O)O,"InChI=1S/C9H13NO6/c11-7(12)4-10-5(8(13)14)2-1-3-6(10)9(15)16/h5-6H,1-4H2,(H,11,12)(H,13,14)(H,15,16)",pKa1,2.71,25,"C=0.001-0.002, I=0.1(KNO3), concentration constants",E3bg,Approximate,K68,,,"2,6-Piperidinedicarboxylic acid, 1-carboxymethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)CN1C(C(=O)O)CCCC1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4831,O=C(O)CCC(C(=O)O)N(CC(=O)O)CC(=O)O,"InChI=1S/C9H13NO8/c11-6(12)2-1-5(9(17)18)10(3-7(13)14)4-8(15)16/h5H,1-4H2,(H,11,12)(H,13,14)(H,15,16)(H,17,18)",pKa1,2.7,20,,E,,E22,,,"3-Azaheptanedioic acid, 4-carboxy-3-carboxymethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,O=C(O)CCC(C(=O)O)N(CC(=O)O)CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4841,CC(C)C(C#N)(C(=O)O)C(C)C,"InChI=1S/C9H15NO2/c1-6(2)9(5-10,7(3)4)8(11)12/h6-7H,1-4H3,(H,11,12)",pKa1,2.556,25,,C2,Reliable,I25,Thermodynamic quantities are derived from the results,,"butanoic acid, 2-cyano-2-isopropyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(C)C(C#N)(C(=O)O)C(C)C,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4841,CC(C)C(C#N)(C(=O)O)C(C)C,"InChI=1S/C9H15NO2/c1-6(2)9(5-10,7(3)4)8(11)12/h6-7H,1-4H3,(H,11,12)",pKa1,2.473,15,,C2,Reliable,I25,Thermodynamic quantities are derived from the results,,"butanoic acid, 2-cyano-2-isopropyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,15.0,CC(C)C(C#N)(C(=O)O)C(C)C,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4841,CC(C)C(C#N)(C(=O)O)C(C)C,"InChI=1S/C9H15NO2/c1-6(2)9(5-10,7(3)4)8(11)12/h6-7H,1-4H3,(H,11,12)",pKa1,2.514,20,,C2,Reliable,I25,Thermodynamic quantities are derived from the results,,"butanoic acid, 2-cyano-2-isopropyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,CC(C)C(C#N)(C(=O)O)C(C)C,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4841,CC(C)C(C#N)(C(=O)O)C(C)C,"InChI=1S/C9H15NO2/c1-6(2)9(5-10,7(3)4)8(11)12/h6-7H,1-4H3,(H,11,12)",pKa1,2.598,30,,C2,Reliable,I25,Thermodynamic quantities are derived from the results,,"butanoic acid, 2-cyano-2-isopropyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,30.0,CC(C)C(C#N)(C(=O)O)C(C)C,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4842,O=C(O)CCN(CCC(=O)O)CCC(=O)O,"InChI=1S/C9H15NO6/c11-7(12)1-4-10(5-2-8(13)14)6-3-9(15)16/h1-6H2,(H,11,12)(H,13,14)(H,15,16)",pKa1,4.24,30,"I=0.1(KCl), concentration constants",E3bg,Uncertain,C24,,,"3,3',3""-Nitrilotripropanoic acid","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,30.0,O=C(O)CCN(CCC(=O)O)CCC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4843,O=C(O)CCP(CCC(=O)O)CCC(=O)O,"InChI=1S/C9H15O6P/c10-7(11)1-4-16(5-2-8(12)13)6-3-9(14)15/h1-6H2,(H,10,11)(H,12,13)(H,14,15)",pKa1,3.81,25,C=0.01,"E3bg, R3",Approximate,L59,,,"3,3',3""-Phosphinidynetripropanoic acid","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)CCP(CCC(=O)O)CCC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4846,Nc1ncc(Sc2ccccc2N)c(O)n1,"InChI=1S/C10H10N4OS/c11-6-3-1-2-4-7(6)16-8-5-13-10(12)14-9(8)15/h1-5H,11H2,(H3,12,13,14,15)",pKa1,3.12,25,Mixed constant,E3bg,Uncertain,Z3,,,"1,2-Dicarbadodecaborane(12)-1-carboxylic acid, 2-phenyl-",['manual_no_smiles'],1,"Barenecarboxylic acid, phenyl",serjeant,,A,,,25.0,Nc1ncc(Sc2ccccc2N)c(O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4855,CCCCC(CC)CNC(=S)S,"InChI=1S/C9H19NS2/c1-3-5-6-8(4-2)7-10-9(11)12/h8H,3-7H2,1-2H3,(H2,10,11,12)",pKa1,3.3,21,"C=0.01-0.00001, concentration constant",O5,Uncertain,T66,,,"methanedithioic acid, 2-ethylhexylamino-","['OPSIN_name1', 'chemaxon_name1']",2,"Dithiocarbamic acid, N-2-ethylhexyl",serjeant,,A,,,21.0,CCCCC(CC)CNC(=S)S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4855,CCCCC(CC)CNC(=S)S,"InChI=1S/C9H19NS2/c1-3-5-6-8(4-2)7-10-9(11)12/h8H,3-7H2,1-2H3,(H2,10,11,12)",pKa1,3.4,21,(Compound unstable in acid solution),E,Uncertain,T66,,,"methanedithioic acid, 2-ethylhexylamino-","['OPSIN_name1', 'chemaxon_name1']",2,"Dithiocarbamic acid, N-2-ethylhexyl",serjeant,,A,21 (assumed),,21.0,CCCCC(CC)CNC(=S)S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4866,O=c1o[nH]c(-c2ccccc2)c1Br,"InChI=1S/C9H6BrNO2/c10-7-8(11-13-9(7)12)6-4-2-1-3-5-6/h1-5,11H",pKa1,2.3,20,,O5,Uncertain,B110,,,"isoxazol-5(2H)-one, 4-bromo-3-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,O=c1o[nH]c(-c2ccccc2)c1Br,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4868,N#Cc1ccc(SCC(=O)O)cc1,"InChI=1S/C9H7NO2S/c10-5-7-1-3-8(4-2-7)13-6-9(11)12/h1-4H,6H2,(H,11,12)",pKa1,3.12,20,"C=0.001, I=0.1(KNO3), mixed constant",E3bg,Approximate,P39,,,"acetic acid, 2-(4-cyanophenyl)thio-",['manual_inconsistent'],1,,serjeant,,A,,,20.0,N#Cc1ccc(SCC(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4870,O=C(O)CSc1cccc(C(F)(F)F)c1,"InChI=1S/C9H7F3O2S/c10-9(11,12)6-2-1-3-7(4-6)15-5-8(13)14/h1-4H,5H2,(H,13,14)",pKa1,3.3,20,"C=0.001, I=0.1(KNO3), mixed constant",E3bg,Approximate,P39,,,"acetic acid, 2-(3-trifluoromethylphenyl)thio-",['manual_inconsistent'],1,,serjeant,,A,,,20.0,O=C(O)CSc1cccc(C(F)(F)F)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4875,O=P(O)(O)Oc1cccc2cccnc12,"InChI=1S/C9H8NO4P/c11-15(12,13)14-8-5-1-3-7-4-2-6-10-9(7)8/h1-6H,(H2,11,12,13)",pKa1,6.42,25,I=0.1(KNO3),E3bg,Approximate,M118,,,8-Quinolinyl dihydrogen phosphate,"['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,O=P(O)(O)Oc1cccc2cccnc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4878,Cc1nc(SCC(=O)O)nc2c1ncn2C,"InChI=1S/C9H10N4O2S/c1-5-7-8(13(2)4-10-7)12-9(11-5)16-3-6(14)15/h4H,3H2,1-2H3,(H,14,15)",pKa1,2.03,20,"C<0.0001, I=0.01",O5,Uncertain,B138,,,"acetic acid, 2-(6,9-dimethylpurin-2-yl)thio-",['manual_inconsistent'],1,,serjeant,,A,20 (assumed),,20.0,Cc1nc(SCC(=O)O)nc2c1ncn2C,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4879,CSc1ccccc1[Se]CC(=O)O,"InChI=1S/C9H10O2SSe/c1-12-7-4-2-3-5-8(7)13-6-9(10)11/h2-5H,6H2,1H3,(H,10,11)",pKa1,3.8,20,"C=0.001, I=0.1(KNO3), mixed constant",E3bg,Approximate,P39,,,"acetic acid, 2-(2-methylthiophenyl)seleno-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,CSc1ccccc1[Se]CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4880,CSc1ccc([Se]CC(=O)O)cc1,"InChI=1S/C9H10O2SSe/c1-12-7-2-4-8(5-3-7)13-6-9(10)11/h2-5H,6H2,1H3,(H,10,11)",pKa1,3.83,20,"C=0.001, I=0.1(KNO3), mixed constant",E3bg,Approximate,P39,,,"acetic acid, 2-(4-methylthiophenyl)seleno-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,CSc1ccc([Se]CC(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4883,Cc1cc2c(C)[nH+]ccc2s1.[Cl-],"InChI=1S/C9H9NS.ClH/c1-6-5-8-7(2)10-4-3-9(8)11-6;/h3-5H,1-2H3;1H",pKa1,6.43,20,,E3bg,Uncertain,D51,,,"thieno[3,2-c]pyridinium chloride, 2,4-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1cc2c(C)[nH+]ccc2s1.[Cl-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4884,Cc1cc2sccc2c(C)[nH+]1.[Cl-],"InChI=1S/C9H9NS.ClH/c1-6-5-9-8(3-4-11-9)7(2)10-6;/h3-5H,1-2H3;1H",pKa1,6.75,20,,E3bg,Uncertain,D51,,,"thieno[3,2-c]pyridinium chloride, 4,6-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Cc1cc2sccc2c(C)[nH+]1.[Cl-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4885,CC(=O)N(C)c1ccccc1S,"InChI=1S/C9H11NOS/c1-7(11)10(2)8-5-3-4-6-9(8)12/h3-6,12H,1-2H3",pKa1,5.6,25,I=0.01,O5,Uncertain,V13,,,"acetamide, N-(2-mercaptophenyl)-N-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,25+0.5,,25.0,CC(=O)N(C)c1ccccc1S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4897,CCCCn1c(=S)[nH]c2c[nH]c(=O)nc21,"InChI=1S/C9H12N4OS/c1-2-3-4-13-7-6(11-9(13)15)5-10-8(14)12-7/h5H,2-4H2,1H3,(H,11,15)(H,10,12,14)",pKa1,6.9,20,C=0.001,E3bg,Approximate,B128,,,"purin-2(1H)-one, 9-butyl-7,8-dihydro-8-thioxo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,CCCCn1c(=S)[nH]c2c[nH]c(=O)nc21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4904,C[N+](C)(C)c1ccc(O)c(Cl)c1,"InChI=1S/C9H12ClNO/c1-11(2,3)7-4-5-9(12)8(10)6-7/h4-6H,1-3H3/p+1",pKa1,6.62,25,"C=0.0001-0.0002, I=0.1, mixed constant",O5,Approximate,S76,,,"phenol, 2-chloro-4-trimethylammonio-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,C[N+](C)(C)c1ccc(O)c(Cl)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4910,C[N+](C)(C)c1ccc(O)c([N+](=O)[O-])c1.[Cl-],"InChI=1S/C9H12N2O3.ClH/c1-11(2,3)7-4-5-9(12)8(6-7)10(13)14;/h4-6H,1-3H3;1H",pKa1,5.03,25,"C=0.0002, I=0.5, mixed constant",O5,Approximate,R15,,,"phenol, 2-nitro-4-trimethylammonio-, chloride-","['OPSIN_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,C[N+](C)(C)c1ccc(O)c([N+](=O)[O-])c1.[Cl-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4934,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],"InChI=1S/C9H17NO4.ClH/c1-7(11)14-8(5-9(12)13)6-10(2,3)4;/h8H,5-6H2,1-4H3;1H",pKa1,3.6,25,C=0.01,E3bg,Approximate,Y5,,,"butanoic acid, 3-acetoxy-4-trimethylammonio-, chloride-",['manual_inconsistent'],1,Acetylcarnitine,serjeant,,A,,,25.0,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4935,CC[N+](C)(CC)CC(=NO)C(C)=O.[I-],"InChI=1S/C9H18N2O2.HI/c1-5-11(4,6-2)7-9(10-13)8(3)12;/h5-7H2,1-4H3;1H",pKa1,6.95,30,"C=0.01, I=0.1(KCl), mixed constant",E3bg,Approximate,E18,,,"2-Butanone, 4-(N,N,N-diethylmethylammonio )-3-hydroxyimino-, iodide-","['OPSIN_nickname1', 'chemaxon_nickname1']",2,"N,N-Diethyl-N-methyl 2-hydroxyimino-3-oxobutylammonium iodide",serjeant,,A,,,30.0,CC[N+](C)(CC)CC(=NO)C(C)=O.[I-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4936,C[N+](C)(C)CCN(CC(=O)O)CC(=O)O.[Br-],"InChI=1S/C9H18N2O4.BrH/c1-11(2,3)5-4-10(6-8(12)13)7-9(14)15;/h4-7H2,1-3H3,(H-,12,13,14,15);1H",pKa1,2.32,20,"I=0.1 (KCl), concentration constants",E3bg,Approximate,S40,,,"3-Azapentanedioic acid, 3-(2-trimethylammonioethyl)-, bromide-","['OPSIN_name1', 'manual_only_one']",2,,serjeant,,A,,,20.0,C[N+](C)(C)CCN(CC(=O)O)CC(=O)O.[Br-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4945,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,"InChI=1S/C9H6INO4S/c10-6-4-7(16(13,14)15)5-2-1-3-11-8(5)9(6)12/h1-4,12H,(H,13,14,15)",pKa1,2.22,25,C=0.002 I=0.5,E3bg & O5,Approximate,T57,Thermodynamic quantities are also given,,"5-Quinolinesulfonic acid, 8-hydroxy-7-iodo-",['manual_inconsistent'],1,Ferron,serjeant,,A,,,25.0,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4945,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,"InChI=1S/C9H6INO4S/c10-6-4-7(16(13,14)15)5-2-1-3-11-8(5)9(6)12/h1-4,12H,(H,13,14,15)",pKa1,2.5,25,C=0.005 I=0.1(KCl),E3bg,Approximate,L5,,,"5-Quinolinesulfonic acid, 8-hydroxy-7-iodo-",['manual_inconsistent'],1,Ferron,serjeant,,A,,,25.0,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4945,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,"InChI=1S/C9H6INO4S/c10-6-4-7(16(13,14)15)5-2-1-3-11-8(5)9(6)12/h1-4,12H,(H,13,14,15)",pKa1,2.41,25,I=0.1,O,,H56,,,"5-Quinolinesulfonic acid, 8-hydroxy-7-iodo-",['manual_inconsistent'],1,Ferron,serjeant,,A,,,25.0,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4945,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,"InChI=1S/C9H6INO4S/c10-6-4-7(16(13,14)15)5-2-1-3-11-8(5)9(6)12/h1-4,12H,(H,13,14,15)",pKa1,2.96,25,I=2.0(NaCl),E,,C30,,,"5-Quinolinesulfonic acid, 8-hydroxy-7-iodo-",['manual_inconsistent'],1,Ferron,serjeant,,A,,,25.0,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4953,O=C1C=C(O)C(=O)c2ccccc21,"InChI=1S/C10H6O3/c11-8-5-9(12)10(13)7-4-2-1-3-6(7)8/h1-5,12H",pKa1,4.0,25,"I=0.5(NaCl), concentration constant
Mean of E3bg & O5 determinations",O6,Approximate,B41,,,"1,4-Naphthoquinone, 2-hydroxy-",['manual_inconsistent'],1,Lawsone,serjeant,,A,25+0.2,,25.0,O=C1C=C(O)C(=O)c2ccccc21,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4958,O=C(O)C=C=Cc1ccccc1,"InChI=1S/C10H8O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-8H,(H,11,12)",pKa1,3.7,25,"C=0.005, I=0.1(NaCl), mixed constant",E3bg,Approximate,M48,,,"2,3-Butadienoic acid, 4-phenyl-",['manual_inconsistent'],1,,serjeant,,A,,,25.0,O=C(O)C=C=Cc1ccccc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4959,O=C(O)CC#Cc1ccccc1,"InChI=1S/C10H8O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,8H2,(H,11,12)",pKa1,3.44,25,"C=0.01, I=0.1(NaCl), mixed constant",E3bg,Approximate,M48,,,"3-Butynoic acid, 4-phenyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,O=C(O)CC#Cc1ccccc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4960,O=C1CC(c2ccccc2)=C1O,"InChI=1S/C10H8O2/c11-9-6-8(10(9)12)7-4-2-1-3-5-7/h1-5,12H,6H2",pKa1,6.25,28,,E3d,Uncertain,S73,,,"2-Cyclobutenone, 2-hydroxy-3-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,28.0,O=C1CC(c2ccccc2)=C1O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4961,CC1C(=O)c2ccccc2C1=O,"InChI=1S/C10H8O2/c1-6-9(11)7-4-2-3-5-8(7)10(6)12/h2-6H,1H3",pKa1,6.15,20,C=0.005,E3bg,Approximate,S42,,,"1,3-Indandione, 2-methyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,20.0,CC1C(=O)c2ccccc2C1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4964,Oc1cccc2cccc(O)c12,"InChI=1S/C10H8O2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6,11-12H",pKa1,6.71,20,"C=0.0001, mixed constants",O5,Approximate,M128,,,"1,8-Naphthalenediol","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,20.0,Oc1cccc2cccc(O)c12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant4969,O=C(O)Cc1cccc(O)c(=O)c1C(=O)O,"InChI=1S/C10H8O6/c11-6-3-1-2-5(4-7(12)13)8(9(6)14)10(15)16/h1-3H,4H2,(H,11,14)(H,12,13)(H,15,16)",pKa1,3.75,25,C=0.001,E3bg,Approximate,T5,,,"acetic acid, 2-(2-carboxy-4-hydroxy-3-oxo-1,4,6-cycloheptatrienyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)Cc1cccc(O)c(=O)c1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
