Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,PubChemID,InChI,INCHIKEY
O=[N+]([O-])C(CCO)[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H6N2O5/c6-2-1-3(4(7)8)5(9)10/h3,6H,1-2H2",
O=[N+]([O-])C(CCO)[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H6N2O5/c6-2-1-3(4(7)8)5(9)10/h3,6H,1-2H2",
CN(CC([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H6N4O6/c1-4(7(12)13)2-3(5(8)9)6(10)11/h3H,2H2,1H3",
O=[N+]([O-])NCCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H6N4O6/c8-5(9)3(6(10)11)1-2-4-7(12)13/h3-4H,1-2H2",
NCCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H7N3O4/c4-2-1-3(5(7)8)6(9)10/h3H,1-2,4H2",
CN(C)C(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H7NS2/c1-4(2)3(5)6/h1-2H3,(H,5,6)",
CCNC(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H7NS2/c1-2-4-3(5)6/h2H2,1H3,(H2,4,5,6)",
COCC(=O)NN,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H8N2O2/c1-7-2-3(6)5-4/h2,4H2,1H3,(H,5,6)",
CCOP(C)(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H9O3P/c1-3-6-7(2,4)5/h3H2,1-2H3,(H,4,5)",
ON=C(C(F)(F)F)C(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3HF6NO/c4-2(5,6)1(10-11)3(7,8)9/h11H",
ON=C(C(F)(F)F)C(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3HF6NO/c4-2(5,6)1(10-11)3(7,8)9/h11H",
O=c1[nH]nc(Br)c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H2BrN3O2/c4-1-2(8)5-3(9)7-6-1/h(H2,5,7,8,9)",
O=C1CSC(=S)N1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3NOS2/c5-2-1-7-3(6)4-2/h1H2,(H,4,5,6)",
O=c1[nH]ncc(=S)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3N3OS/c7-3-5-2(8)1-4-6-3/h1H,(H2,5,6,7,8)",
O=c1cn[nH]c(=S)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3N3OS/c7-2-1-4-6-3(8)5-2/h1H,(H2,5,6,7,8)",
O=c1cn[nH]c(=S)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3N3OS/c7-2-1-4-6-3(8)5-2/h1H,(H2,5,6,7,8)",
O=C(O)CSC(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3F3O2S/c4-3(5,6)9-1-2(7)8/h1H2,(H,7,8)",
O=C(O)CS(=O)C(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H3F3O3S/c4-3(5,6)10(9)1-2(7)8/h1H2,(H,7,8)",
Cc1n[nH]c(=S)o1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H4N2OS/c1-2-4-5-3(7)6-2/h1H3,(H,5,7)",
O=C(O)CCN(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H5F2NO2/c4-6(5)2-1-3(7)8/h1-2H2,(H,7,8)",
O=C(O)CNC(=S)S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H5NO2S2/c5-2(6)1-4-3(7)8/h1H2,(H,5,6)(H2,4,7,8)",
CCSP(C)(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H9O2PS/c1-3-7-6(2,4)5/h3H2,1-2H3,(H,4,5)",
CC(C)(N)P(=O)(O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H10NO3P/c1-3(2,4)8(5,6)7/h4H2,1-2H3,(H2,5,6,7)",
O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C3H12NO9P3/c5-14(6,7)1-4(2-15(8,9)10)3-16(11,12)13/h1-3H2,(H2,5,6,7)(H2,8,9,10)(H2,11,12,13)",
C=C=CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h3H,1H2,(H,5,6)",
CC#CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H3,(H,5,6)",
CC#CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H3,(H,5,6)",
CC#CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H3,(H,5,6)",
CC#CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H3,(H,5,6)",
CC#CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H3,(H,5,6)",
C#CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O2/c1-2-3-4(5)6/h1H,3H2,(H,5,6)",
O=C(O)/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1+",
O=C(O)CC(=O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4O5/c5-2(4(8)9)1-3(6)7/h1H2,(H,6,7)(H,8,9)",
C/C=C\C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2-",
C/C=C\C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2-",
C/C=C\C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2-",
C/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2+",
C/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2+",
C/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/b3-2+",
C=CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2/c1-2-3-4(5)6/h2H,1,3H2,(H,5,6)",
CCC(=O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)",
CC(=O)CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)",
CO/C=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O3/c1-7-3-2-4(5)6/h2-3H,1H3,(H,5,6)/b3-2+",
O=C(O)CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
CC(C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)",
CC(C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)CC(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",
O=C(O)C(O)C(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)",
O=C(O)C(O)C(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)",
CCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CCCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CC(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)",
CC(C)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)",
CCOCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-2-7-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CCOCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-2-7-3-4(5)6/h2-3H2,1H3,(H,5,6)",
CC(C)(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",
CC(C)(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",
CC(C)(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",
CC(C)(O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",
O=C(O)C(O)(CO)CO,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H8O5/c5-1-4(9,2-6)3(7)8/h5-6,9H,1-2H2,(H,7,8)",
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H",
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H",
O=C/C(Cl)=C(/Cl)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H2Cl2O3/c5-2(1-7)3(6)4(8)9/h1H,(H,8,9)/b3-2-",
O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H3N3O4/c8-3-2(7(10)11)1-5-4(9)6-3/h1H,(H2,5,6,8,9)",
O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H3N3O4/c8-3-2(7(10)11)1-5-4(9)6-3/h1H,(H2,5,6,8,9)",
O=C(O)c1c[nH]cn1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O2/c7-4(8)3-1-5-2-6-3/h1-2H,(H,5,6)(H,7,8)",
O=C(O)c1c[nH]cn1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O2/c7-4(8)3-1-5-2-6-3/h1-2H,(H,5,6)(H,7,8)",
O=C(O)c1cc[nH]n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O2/c7-4(8)3-1-2-5-6-3/h1-2H,(H,5,6)(H,7,8)",
O=c1ccc(=O)[nH][nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)",
O=c1cc(O)[nH]cn1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O2/c7-3-1-4(8)6-2-5-3/h1-2H,(H2,5,6,7,8)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
O=c1cc(O)[nH]c(=O)[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",
Nc1nc(=O)c([N+](=O)[O-])c[nH]1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H4N4O3/c5-4-6-1-2(8(10)11)3(9)7-4/h1H,(H3,5,6,7,9)",
Cn1ncc(=O)[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",
Cn1ncc(=O)[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",
Cn1c(=O)nc[nH]c1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O2/c1-7-3(8)5-2-6-4(7)9/h2H,1H3,(H,5,6,8,9)",
COc1nc[nH]c(=O)n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O2/c1-9-4-6-2-5-3(8)7-4/h2H,1H3,(H,5,6,7,8)",
CC=C(Cl)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2H,1H3,(H,6,7)",
CC=C(Cl)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2H,1H3,(H,6,7)",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
C/C(Cl)=C/C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",
O=C(O)/C=C/CCl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1-2H,3H2,(H,6,7)/b2-1+",
C=CC(Cl)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2-3H,1H2,(H,6,7)",
O=C(O)C/C=C\Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1,3H,2H2,(H,6,7)/b3-1-",
O=C(O)C/C=C/Cl,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1,3H,2H2,(H,6,7)/b3-1+",
CC(Br)=CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5BrO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",
CC(Br)=CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5BrO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",
CC(I)=CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5IO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",
CC(I)=CC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5IO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",
N#CCCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O4/c5-3-1-2-4(6(8)9)7(10)11/h4H,1-2H2",
N#CCCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O4/c5-3-1-2-4(6(8)9)7(10)11/h4H,1-2H2",
O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O8/c8-3(9)1-2-4(5(10)11,6(12)13)7(14)15/h1-2H2,(H,8,9)",
O=C(O)C(O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3O9/c8-2(3(9)10)1-4(5(11)12,6(13)14)7(15)16/h2,8H,1H2,(H,9,10)",
Cn1ncc(=S)[nH]c1=S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3S2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",
Cc1n[nH]c(=S)[nH]c1=S,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H5N3S2/c1-2-3(8)5-4(9)7-6-2/h1H3,(H2,5,7,8,9)",
Cc1n[nH]c(N)nc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N4O/c1-2-3(9)6-4(5)8-7-2/h1H3,(H3,5,6,8,9)",
Cn1c(N)nncc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N4O/c1-8-3(9)2-6-7-4(8)5/h2H,1H3,(H2,5,7)",
CC1(CC(=O)O)N=N1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N2O2/c1-4(5-6-4)2-3(7)8/h2H2,1H3,(H,7,8)",
O=C1Nc2nn[nH]c2C(NO)N1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N6O2/c11-4-5-2-1(7-10-8-2)3(6-4)9-12/h3,9,12H,(H3,5,6,7,8,10,11)",
CC(=S)SCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2S2/c1-3(7)8-2-4(5)6/h2H2,1H3,(H,5,6)",
CC(=S)SCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O2S2/c1-3(7)8-2-4(5)6/h2H2,1H3,(H,5,6)",
CC(=O)SCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O3S/c1-3(5)8-2-4(6)7/h2H2,1H3,(H,6,7)",
C=CCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N2O4/c1-2-3-4(5(7)8)6(9)10/h2,4H,1,3H2",
C=CCC([N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6N2O4/c1-2-3-4(5(7)8)6(9)10/h2,4H,1,3H2",
O=C(O)CC(S)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-2(9)4(7)8/h2,9H,1H2,(H,5,6)(H,7,8)",
O=C(O)CC(S)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-2(9)4(7)8/h2,9H,1H2,(H,5,6)(H,7,8)",
O=C(O)CC(S)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-2(9)4(7)8/h2,9H,1H2,(H,5,6)(H,7,8)",
O=C(O)CSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CSSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S2/c5-3(6)1-9-10-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CSSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S2/c5-3(6)1-9-10-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)CSSCC(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S2/c5-3(6)1-9-10-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",
O=C(O)C(S)C(S)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,,"InChI=1S/C4H6O4S2/c5-3(6)1(9)2(10)4(7)8/h1-2,9-10H,(H,5,6)(H,7,8)",
