,Canonicalized SMILES,Canonicalized Taste,Original Labels,Source
30105,O=C(O)c1ccccc1,sweet,pungent; sour; bitter (insufficient evidence) (counterevidence); sweet,phytocompounds_db
30106,O=C(O)c1ccccc1,bitter,pungent; sour; bitter (insufficient evidence) (counterevidence); sweet,phytocompounds_db
30107,O=C(O)c1ccccc1,sour,pungent; sour; bitter (insufficient evidence) (counterevidence); sweet,phytocompounds_db
30108,O=C(c1ccccc1)C(O)c1ccccc1,bitter,bitter; pungent; acrid;,phytocompounds_db
30109,CCCC(=O)OCc1ccccc1,sweet,sweet,phytocompounds_db
30110,O=C(C=Cc1ccccc1)OCc1ccccc1,sweet,sweet,phytocompounds_db
30111,OCC1OC(OCc2ccccc2)C(O)C(O)C1O,bitter,bitter; astringent;,phytocompounds_db
30112,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,bitter,bitter,phytocompounds_db
30113,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,bitter,bitter,phytocompounds_db
30114,COc1c2ccoc2cc2oc(=O)ccc12,bitter,"bitter, pungent (insufficient evidence)",phytocompounds_db
30115,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,bitter,bitter,phytocompounds_db
30116,CCOC1c2c(O)c(O)c(O)c3c2C(=O)OC1C1OC(=O)c2c(c(O)c(O)c(O)c2-3)-c2c(cc(O)c(O)c2O)C(=O)OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC21,bitter,astringent; bitter;,phytocompounds_db
30117,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,bitter,bitter,phytocompounds_db
30118,CC1(O)c2ccoc2CC2C1C(O)C(O)C1(O)C(C)(C)CCC(=O)C21C,bitter,bitter,phytocompounds_db
30119,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,bitter,bitter,phytocompounds_db
30120,C=C1CCC=C(C)CCC2C1CC2(C)C,bitter,bitter,phytocompounds_db
30121,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,bitter,bitter,phytocompounds_db
30122,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,bitter,bitter,phytocompounds_db
30123,C[N+](C)(C)CC(=O)[O-],sweet,sweet; umami,phytocompounds_db
30124,C=C1C=CC(C(C)C)CC1,undefined,pungent; pungent (aromatic),phytocompounds_db
30125,C=C1CCC2CC1C2(C)C,undefined,pungent; woody;,phytocompounds_db
30126,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,sweet,bitter (insufficient evidence); sweet (insufficient evidence),phytocompounds_db
30127,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,bitter,bitter (insufficient evidence); sweet (insufficient evidence),phytocompounds_db
30128,C[N+]1(C)CC(O)CC1C(=O)[O-],sweet,sweet,phytocompounds_db
30129,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,bitter,bitter,phytocompounds_db
30130,COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)cc1,bitter,bitter; astringent;,phytocompounds_db
30131,CC(O)[C@H]1OC(OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30132,CC(O)[C@H]1OC(OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30133,COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,bitter,bitter,phytocompounds_db
30134,CC12CC(c3ccoc3)OC(=O)C1CC1OC(=O)C3(O)C(O)CCC2C13C,bitter,bitter,phytocompounds_db
30135,COC(=O)C1=CC(O)CC2C3(C)CC(c4ccoc4)OC(=O)C3CC(O)C12C,bitter,bitter,phytocompounds_db
30136,CC12CC(c3ccoc3)OC(=O)C1CC1OC(=O)C3(O)C(OC4OC(CO)C(O)C(O)C4O)CCC2C13C,bitter,bitter,phytocompounds_db
30137,COC(=O)C1=CC(O)CC2C3(C)CC(c4ccoc4)OC(=O)C3CC(OC3OC(CO)C(O)C(O)C3O)C12C,bitter,bitter,phytocompounds_db
30138,CC1(C)C2CCC1(C)C(O)C2,undefined,pungent (burning),phytocompounds_db
30139,CC(=O)OC1CC2CCC1(C)C2(C)C,undefined,pungent,phytocompounds_db
30140,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,bitter,bitter,phytocompounds_db
30141,,sweet,sweet,phytocompounds_db
30142,CC#CC#CC=C1C=CC2(CCCCO2)O1,undefined,pungent (insufficient evidence),phytocompounds_db
30143,CC1=CC(O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C4(C)OCC13C2C(O)C4O,bitter,bitter,phytocompounds_db
30144,CC1=CC(=O)CC2(C)C1C(O)C1OC(=O)C(O)C3C4(C)OCC13C2C(O)C4O,bitter,bitter,phytocompounds_db
30145,COC(=O)C12OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)C(O)C(O)C(O)C(O)C(C)CO)C24O,bitter,bitter,phytocompounds_db
30146,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,bitter,bitter,phytocompounds_db
30147,CC(C)(CCC(=O)C(C)(O)C1CCC2(C)C3CC=C4C(CC(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C)OC1OC(CO)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30148,CC(CCC(O)C(C)(C)OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C,undefined,pungent,phytocompounds_db
30149,CC(CCC(O)C(C)(C)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db
30150,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db
30151,CC(CCC(O)C(C)(C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C,sweet,sweet,phytocompounds_db
30152,CC(CCC(O)C(C)(C)OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C,sweet,sweet,phytocompounds_db
30153,CCC=CCC=CCCC=CC=CC(=O)NCC(C)(C)O,undefined,pungent (tingling);,phytocompounds_db
30154,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,bitter,bitter,phytocompounds_db
30155,CCCC(=O)O,sour,sour,phytocompounds_db
30156,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1C=CC1C2(C)C(=O)CC2(C)C(C(C)(O)C(O)C=CC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db
30157,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)cc2c1C=CC1C2(C)C(=O)CC2(C)C(C(C)(O)C(O)C=CC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db
30158,CC(CCC(=O)C(C)(C)OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet,sweet,phytocompounds_db
30159,CC1C=CC2C(C)CCC(C(C)C)C2C1,undefined,pungent,phytocompounds_db
30160,O=C1CC2(CO)C(CCC34CC(CCC32)C(O)(COC2OC(CO)C(O)C(O)C2O)C4)c2ccoc21,bitter,bitter,phytocompounds_db
30161,O=C(O)C=Cc1ccc(O)c(O)c1,sweet,"bitter (contradictory evidence): bitter, non bitter; sour; astringent, sweet (insufficient evidence)",phytocompounds_db
30162,O=C(O)C=Cc1ccc(O)c(O)c1,bitter,"bitter (contradictory evidence): bitter, non bitter; sour; astringent, sweet (insufficient evidence)",phytocompounds_db
30163,O=C(O)C=Cc1ccc(O)c(O)c1,sour,"bitter (contradictory evidence): bitter, non bitter; sour; astringent, sweet (insufficient evidence)",phytocompounds_db
30164,CCOC(=O)C=Cc1ccc(O)c(O)c1,bitter,astringent; bitter,phytocompounds_db
30165,Cn1c(=O)c2c(ncn2C)n(C)c1=O,bitter,bitter,phytocompounds_db
30166,CC1CC(O)C2(O)OC3CC4(C=O)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)CC3OC2O1,bitter,bitter,phytocompounds_db
30167,CC12CCC(CC1=O)C2(C)C,bitter,bitter; pungent (camphoraceous),phytocompounds_db
30168,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,bitter,bitter (insufficient evidence),phytocompounds_db
30169,COc1cc(O)c2c(=O)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(-c3ccccc3)oc2c1,bitter,bitter (insufficient evidence); acrid (insufficient evidence),phytocompounds_db
30170,CCCCCCCCCC(=O)O,sour,sour,phytocompounds_db
30171,CCCCCC(=O)O,sour,sour; pungent,phytocompounds_db
30172,CCCCCCCC(=O)O,sour,sour (counterevidence); pungent; fatty,phytocompounds_db
30173,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,undefined,pungent,phytocompounds_db
30174,CC(=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C)COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30175,CC(=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30176,C/C(=C/CCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(=O)CC12C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30177,CC(=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C)COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet,phytocompounds_db
30178,CC(=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,phytocompounds_db
30179,CC(C)c1cc2c(c(O)c1O)C13CCCC(C)(C)C1CC2OC3=O,bitter,bitter,phytocompounds_db
30180,CC1NC2CCCCCCCC(=O)OC3CCC(CCCCCCCC(=O)OC1CC2)NC3C,bitter,bitter,phytocompounds_db
30181,CC1NC(CCCCCCCC(=O)O)CCC1O,sweet,sweet (insufficient evidence); tasteless;,phytocompounds_db
30182,CC1=CC(=O)C2C(C)CCC3C(C)C(=O)OC3C12,bitter,bitter,phytocompounds_db
30183,Cc1ccc(C(C)C)cc1O,undefined,pungent,phytocompounds_db
30184,C=C(C)C1CC=C(C)C(=O)C1,undefined,pungent (flavor),phytocompounds_db
30185,CC1=CCC(C(C)C)CC1=O,bitter,pungent; bitter,phytocompounds_db
30186,CC(=O)OC1CC2(C)C(CCC(O)C2(C)O)C(C=O)(CC(O)c2ccoc2)C1C,bitter,bitter,phytocompounds_db
30187,CC1C(=CC(=O)OCCN(C)C)CCC2C1C(=O)CC1C(C)(C)C(O)CCC21C,bitter,bitter,phytocompounds_db
30188,Cc1cc(O)c2c(c1)C(O)(C1OC(CO)C(O)C(O)C1O)c1cccc(O)c1C2=O,bitter,bitter (insufficient evidence),phytocompounds_db
30189,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2C1O,bitter,astringent; bitter,phytocompounds_db
30190,CC1=C(O)C(=O)C2C3(C)C(CC4C(C)CC(O)C(O)C42C)OC(=O)CC13,bitter,bitter,phytocompounds_db
30191,CC1=CC(OC2OC(CO)C(O)C(O)C2O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C4(O)OCC13C42,bitter,bitter,phytocompounds_db
30192,CC1=CC(OC2OC(CO)C(O)C(O)C2O)C(O)C2(C)C1CC1OC(=O)C(O)C3C(C)C(O)C4(O)OCC13C42,bitter,bitter,phytocompounds_db
30193,CC1=C2CC3OC(=O)CC4C(C)C(O)C5(OC6OC(CO)C(O)C(O)C6O)OCC34C5C2(C)C(O)C(O)C1,bitter,bitter,phytocompounds_db
30194,OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30195,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,sweet,"bitter, astringent, sweet aftertaste",phytocompounds_db
30196,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,bitter,"bitter, astringent, sweet aftertaste",phytocompounds_db
30197,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,undefined,astringent,phytocompounds_db
30198,Oc1ccccc1O,sweet,"bitter, sweet",phytocompounds_db
30199,Oc1ccccc1O,bitter,"bitter, sweet",phytocompounds_db
30200,CC(N)C(O)c1ccccc1,bitter,bitter,phytocompounds_db
30201,CC(N)C(=O)c1ccccc1,bitter,bitter,phytocompounds_db
30202,CC(=O)OC(C)(C)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CCc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db
30203,CC(=O)OC(C)(C)CCC(=O)C(C)(O)C1C(O)CC2(C)C3C=Cc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C,sweet,bitter; non-sweet,phytocompounds_db
30204,CC(=O)OC(C)(C)CCC(=O)C(C)(O)C1C(O)CC2(C)C3C=Cc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C,bitter,bitter; non-sweet,phytocompounds_db
30205,C=C(C)C=CC(O)C(C)(O)C1C(O)CC2(C)C3CCc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db
30206,C=C(C)/C=C/C(=O)C(C)(O)C1C(O)CC2(C)C3C=Cc4c(cc(OC5OC(CO)C(O)C(O)C5O)c(O)c4C)C3(C)C(=O)CC12C,bitter,bitter,phytocompounds_db
30207,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db
30208,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1C=CC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db
30209,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(O)C=CC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db
30210,Cc1c(O)cc2c(c1O)C(=O)C(O)C(c1cc(O)c(O)c(O)c1)O2,bitter,bitter,phytocompounds_db
30211,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet,phytocompounds_db
30212,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,bitter,bitter,phytocompounds_db
30213,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1OC(C)=O,bitter,bitter (insufficient evidence); pungent (burning) (insufficient evidence),phytocompounds_db
30214,CCOCc1c(O)c(C(=O)O)c(C)c2c1OC(=O)c1c(C)cc(O)c(C=O)c1O2,bitter,bitter,phytocompounds_db
30215,O=C(C=Cc1ccccc1)c1ccccc1,bitter,bitter,phytocompounds_db
30216,CC1=CC(O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C4(O)OCC13C42,bitter,bitter,phytocompounds_db
30217,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C4(O)OCC13C42,bitter,bitter,phytocompounds_db
30218,CC1CC(O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(=O)C2C13C,bitter,bitter,phytocompounds_db
30219,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2OC(=O)C1(O)C1OC21,bitter,bitter,phytocompounds_db
30220,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,undefined,pungent,phytocompounds_db
30221,C=CCc1ccc(O)cc1,undefined,phenolic,phytocompounds_db
30222,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,bitter,bitter,phytocompounds_db
30223,CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,bitter,bitter,phytocompounds_db
30224,O=c1ccc2cc(O)c(OC3OC(CO)C(O)C(O)C3O)cc2o1,bitter,bitter,phytocompounds_db
30225,CC(C)CNC(=O)C=CC=CCCc1ccc2c(c1)OCO2,undefined,pungent (irritating) _qwyx Sweet,phytocompounds_db
30226,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,bitter,bitter; astringent; sour,phytocompounds_db
30227,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,sour,bitter; astringent; sour,phytocompounds_db
30228,C[N+](C)(C)CCO,bitter,bitter,phytocompounds_db
30229,CC(C1CCC2C3CCC4CC(N)CCC4(C)C3CCC21C)N(C)C,bitter,bitter,phytocompounds_db
30230,O=C1c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2C(=O)c2c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c21,bitter,bitter,phytocompounds_db
30231,C=C1C(=O)OC2C1CCC(C)(O)C13OC1C1OC1(C)C23,bitter,bitter,phytocompounds_db
30232,C=C1C(=O)OC2C1CCC(C)(O)C13OC1C1OC1(C)C23,bitter,bitter,phytocompounds_db
30233,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,bitter,bitter,phytocompounds_db
30234,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,bitter,bitter,phytocompounds_db
30235,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,bitter,bitter,phytocompounds_db
30236,CC1=C2C(=O)C=C(COC3OC(CO)C(O)C(O)C3O)C2C2OC(=O)C(C)C2C(O)C1,bitter,bitter,phytocompounds_db
30237,COc1c2c(cc3oc(CO)cc(=O)c13)OC(C(C)(C)O)C2,bitter,bitter,phytocompounds_db
30238,C=CC1CN2CCC1CC2c1[nH]c2ccccc2c1CCO,bitter,bitter,phytocompounds_db
30239,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,bitter,bitter,phytocompounds_db
30240,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,bitter,bitter,phytocompounds_db
30241,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,bitter,bitter,phytocompounds_db
30242,O=CC=Cc1ccccc1,sweet,pungent; bitter; sweet;,phytocompounds_db
30243,O=CC=Cc1ccccc1,bitter,pungent; bitter; sweet;,phytocompounds_db
30244,CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12,undefined,pungent,phytocompounds_db
30245,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,bitter,bitter; astringent;,phytocompounds_db
30246,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,sweet,sweet,phytocompounds_db
30247,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,sweet,sweet,phytocompounds_db
30248,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,undefined,pungent,phytocompounds_db
30249,O=C(O)C=C(CC(=O)O)C(=O)O,sour,sour; astringent,phytocompounds_db
30250,CCC(C)C(=O)C1=C(O)[C@@](O)(C(=O)/C=C/C(C)C)C(CC=C(C)C)C1=O,bitter,bitter,phytocompounds_db
30251,CC(C)CNC(=O)/C=C\c1ccc2c(c1)OCO2,bitter,bitter; astringent; pungent,phytocompounds_db
30252,CCCCCC=CC=CC(=O)NCC(C)C,undefined,pungent,phytocompounds_db
30253,COc1ccc(/C=C\C(=O)NCCc2ccc(OC)c(OC)c2)cc1OC,undefined,pungent,phytocompounds_db
30254,CC(=CC(=O)O)C(=O)O,bitter,bitter (insufficient evidence),phytocompounds_db
30255,CC(C)=CCCC(C)=CC=O,sweet,"bitter, sweet",phytocompounds_db
30256,CC(C)=CCCC(C)=CC=O,bitter,"bitter, sweet",phytocompounds_db
30257,O=C(O)CC(O)(CC(=O)O)C(=O)O,sour,"sour, astringent",phytocompounds_db
30258,CC(=O)OCCC(C)CCC=C(C)C,sweet,pungent; sweet,phytocompounds_db
30259,NC(=O)NCCCC(N)C(=O)O,bitter,bitter (insufficient evidence) > astringent (insufficient evidence),phytocompounds_db
30260,CCC(C)(OC(C)=O)C(=O)OC1C(O)CC2C(C)(C3CC4C=COC4O3)C(C)=CC(OC(C)=O)C2(COC(C)=O)C12CO2,bitter,bitter,phytocompounds_db
30261,CCC(C)(OC(C)=O)C(=O)OC1C(O)CC2C(C)(C3CC4C=COC4O3)C(C)CC(OC(C)=O)C2(COC(C)=O)C12CO2,bitter,bitter,phytocompounds_db
30262,CC(=O)OCC12C(OC(C)=O)CC(C)C(C)(C3CC4C=COC4O3)C1CCCC21CO1,bitter,bitter,phytocompounds_db
30263,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)c(O)c1)C(=O)O,undefined,astringent;,phytocompounds_db
30264,CC1(C)OC2CC(=O)OC2(C)C1CC(=O)CC1=CCCC23CC12C(=O)OC3c1ccoc1,bitter,bitter,phytocompounds_db
30265,CC1(C)CC(C2(C)C=CC(=O)O2)C2(C=C3C(CCC45CC34C(=O)OC5c3ccoc3)OO2)O1,bitter,bitter,phytocompounds_db
30266,CC1(C)CC(C2(C)C=CC(=O)O2)C2(C=C3C(CCC45CC34C(=O)OC5c3ccoc3)OO2)O1,bitter,bitter,phytocompounds_db
30267,C=C1C(C2(C)C=CC(=O)OC(C)(C)C2CC(=O)OC)CCC2(C)C(c3ccoc3)OC(=O)CC12O,bitter,bitter,phytocompounds_db
30268,C=C(C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21)C(O)CO,bitter,bitter,phytocompounds_db
30269,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,bitter,bitter,phytocompounds_db
30270,COC(=O)C1C(OC(=O)C2C(c3ccccc3)C(C(=O)OC3CC4CCC(C3C(=O)OC)N4C)C2c2ccccc2)CC2CCC1N2C,bitter,bitter,phytocompounds_db
30271,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,bitter,bitter,phytocompounds_db
30272,CC(C)=CCC1(CC=C(C)C)C(=O)C(=O)C(C(=O)C(C)C)C1=O,bitter,bitter,phytocompounds_db
30273,CC(C)=CCC1=C(O)C(O)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,bitter,bitter,phytocompounds_db
30274,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,bitter,bitter,phytocompounds_db
30275,COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,bitter,bitter,phytocompounds_db
30276,COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,bitter,bitter (electronic tongue),phytocompounds_db
30277,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2,bitter,bitter,phytocompounds_db
30278,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,bitter,bitter,phytocompounds_db
30279,CC(=O)OC1C(OC(=O)/C=C/c2ccccc2)C2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)CCC32C)C2(O)CCC(C(C)=O)C12C,bitter,bitter,phytocompounds_db
30280,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,bitter,"bitter, pungent",phytocompounds_db
30281,Br.Br.CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,bitter,bitter,phytocompounds_db
30282,CCCC1CCCCN1,undefined,pungent (burning),phytocompounds_db
30283,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,bitter,bitter,phytocompounds_db
30284,c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,bitter,bitter,phytocompounds_db
30285,C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,bitter,bitter,phytocompounds_db
30286,O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,undefined,astringent,phytocompounds_db
30287,COc1cc2c(cc1OC)C(=O)NCC2,bitter,bitter (electronic tongue),phytocompounds_db
30288,C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12,bitter,"bitter, pungent (insufficient evidence)",phytocompounds_db
30289,O=c1ccc2ccccc2o1,bitter,bitter,phytocompounds_db
30290,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,bitter,bitter,phytocompounds_db
